Keyword.1,Keyword.2,caption_name,guid,org_name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
@americanairlines.jobs,americanairlines.jobs,American Airlines email credential for @americanairlines.jobs,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Pipeline,American Airlines email credential for @americanairlines.jobs,,corp_email_mention,885b7feb8cf9ebfa9f01fb99ad65e969,corp_email_mention__885b7feb8cf9ebfa9f01fb99ad65e969
@americanairlines.jp,americanairlines.jp,American Airlines email credential for @americanairlines.jp,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,CompanyKeyword,American Airlines email credential for @americanairlines.jp,,corp_email_mention,7fd05216b4bf3370963d6099efe1ecc8,corp_email_mention__7fd05216b4bf3370963d6099efe1ecc8
@americanairlines.ky,americanairlines.ky,American Airlines email credential for @americanairlines.ky,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Pipeline,American Airlines email credential for @americanairlines.ky,,corp_email_mention,8473e119b9e8e454b4c6c33d53d20792,corp_email_mention__8473e119b9e8e454b4c6c33d53d20792
@americanairlines.la,americanairlines.la,American Airlines email credential for @americanairlines.la,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,ForeignMinister,American Airlines email credential for @americanairlines.la,,corp_email_mention,8ef05d6ed30627f91904ea0bfffc5cb6,corp_email_mention__8ef05d6ed30627f91904ea0bfffc5cb6
@americanairlines.li,americanairlines.li,American Airlines email credential for @americanairlines.li,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Diplomat,American Airlines email credential for @americanairlines.li,,corp_email_mention,e0129757619116f368662a515d2d56e9,corp_email_mention__e0129757619116f368662a515d2d56e9
@americanairlines.lv,americanairlines.lv,American Airlines email credential for @americanairlines.lv,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,DiplomaticFacilities,American Airlines email credential for @americanairlines.lv,,corp_email_mention,d075e54ae7f1bf169629e9efce6c0dd2,corp_email_mention__d075e54ae7f1bf169629e9efce6c0dd2
@americanairlines.me,americanairlines.me,American Airlines email credential for @americanairlines.me,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,CompanyKeyword,American Airlines email credential for @americanairlines.me,,corp_email_mention,8a1260fa9b63e52c9f2e281c08afbd18,corp_email_mention__8a1260fa9b63e52c9f2e281c08afbd18
@americanairlines.mn,americanairlines.mn,American Airlines email credential for @americanairlines.mn,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,LegislativeCommittee,American Airlines email credential for @americanairlines.mn,,corp_email_mention,ce6055dc6b83da372550993c60bb6f86,corp_email_mention__ce6055dc6b83da372550993c60bb6f86
@americanairlines.mobi,americanairlines.mobi,American Airlines email credential for @americanairlines.mobi,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Consulates,American Airlines email credential for @americanairlines.mobi,,corp_email_mention,42eee18dc55648dfc8b2a3571e5428c1,corp_email_mention__42eee18dc55648dfc8b2a3571e5428c1
@americanairlines.ms,americanairlines.ms,American Airlines email credential for @americanairlines.ms,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Wells,American Airlines email credential for @americanairlines.ms,,corp_email_mention,944788cf37c3ad4b4c61a3987d611be0,corp_email_mention__944788cf37c3ad4b4c61a3987d611be0
@americanairlines.mx,americanairlines.mx,American Airlines email credential for @americanairlines.mx,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Diplomat,American Airlines email credential for @americanairlines.mx,,corp_email_mention,89162ce35b53e2822da1177e56da95e3,corp_email_mention__89162ce35b53e2822da1177e56da95e3
@americanairlines.net.ph,americanairlines.net.ph,American Airlines email credential for @americanairlines.net.ph,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Keyphrase,American Airlines email credential for @americanairlines.net.ph,,corp_email_mention,661e9d5927440c78dba900fd27e88d08,corp_email_mention__661e9d5927440c78dba900fd27e88d08
@americanairlines.net.ru,americanairlines.net.ru,American Airlines email credential for @americanairlines.net.ru,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Media,American Airlines email credential for @americanairlines.net.ru,,corp_email_mention,29606d6c1b3ee3f0d0595c424e301fd4,corp_email_mention__29606d6c1b3ee3f0d0595c424e301fd4
@americanairlines.or.at,americanairlines.or.at,American Airlines email credential for @americanairlines.or.at,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,space,American Airlines email credential for @americanairlines.or.at,,corp_email_mention,6ebd17bddebb7a5ae2ed9133d2ca0308,corp_email_mention__6ebd17bddebb7a5ae2ed9133d2ca0308
@americanairlines.org.pe,americanairlines.org.pe,American Airlines email credential for @americanairlines.org.pe,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Person,American Airlines email credential for @americanairlines.org.pe,,corp_email_mention,dba2c7948855bf8c42649e3696bcc22c,corp_email_mention__dba2c7948855bf8c42649e3696bcc22c
@americanairlines.org.ph,americanairlines.org.ph,American Airlines email credential for @americanairlines.org.ph,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Refinery,American Airlines email credential for @americanairlines.org.ph,,corp_email_mention,a6337f1649d2bf0dd1c19c35714a8458,corp_email_mention__a6337f1649d2bf0dd1c19c35714a8458
@americanairlines.org.ru,americanairlines.org.ru,American Airlines email credential for @americanairlines.org.ru,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Exec,American Airlines email credential for @americanairlines.org.ru,,corp_email_mention,d498964a9b2eb250eae6544afe3435e1,corp_email_mention__d498964a9b2eb250eae6544afe3435e1
@americanairlines.org.uk,americanairlines.org.uk,American Airlines email credential for @americanairlines.org.uk,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Refinery,American Airlines email credential for @americanairlines.org.uk,,corp_email_mention,bcb6dd5864130492c7bab21e581db18b,corp_email_mention__bcb6dd5864130492c7bab21e581db18b
@americanairlines.org,americanairlines.org,American Airlines email credential for @americanairlines.org,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,News,American Airlines email credential for @americanairlines.org,,corp_email_mention,358aeff2ad7be363e34075c11c58dcd8,corp_email_mention__358aeff2ad7be363e34075c11c58dcd8
@americanairlines.ph,americanairlines.ph,American Airlines email credential for @americanairlines.ph,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Consulates,American Airlines email credential for @americanairlines.ph,,corp_email_mention,007985352d21884c94228301e3969704,corp_email_mention__007985352d21884c94228301e3969704
@americanairlines.porn,americanairlines.porn,American Airlines email credential for @americanairlines.porn,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Shipping,American Airlines email credential for @americanairlines.porn,,corp_email_mention,849d6f773f1dee7d007f36cafbfd05c9,corp_email_mention__849d6f773f1dee7d007f36cafbfd05c9
@americanairlines.pp.ru,americanairlines.pp.ru,American Airlines email credential for @americanairlines.pp.ru,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,DiplomaticFacilities,American Airlines email credential for @americanairlines.pp.ru,,corp_email_mention,7c0dc538b1197b4074bd5e3ee2cfc451,corp_email_mention__7c0dc538b1197b4074bd5e3ee2cfc451
@americanairlines.pt,americanairlines.pt,American Airlines email credential for @americanairlines.pt,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Refinery,American Airlines email credential for @americanairlines.pt,,corp_email_mention,af11e5b26dd657c09bcd5ad3ff84b120,corp_email_mention__af11e5b26dd657c09bcd5ad3ff84b120
@americanairlines.sc,americanairlines.sc,American Airlines email credential for @americanairlines.sc,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Organization,American Airlines email credential for @americanairlines.sc,,corp_email_mention,1108bcc0101a6d0b1177d6c022155065,corp_email_mention__1108bcc0101a6d0b1177d6c022155065
@americanairlines.sg,americanairlines.sg,American Airlines email credential for @americanairlines.sg,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,CompanyKeyword,American Airlines email credential for @americanairlines.sg,,corp_email_mention,50f842fc103e6f213f447fdf72730de8,corp_email_mention__50f842fc103e6f213f447fdf72730de8
@americanairlines.sh,americanairlines.sh,American Airlines email credential for @americanairlines.sh,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,FTO,American Airlines email credential for @americanairlines.sh,,corp_email_mention,930244f071ae768139385340b0f0d7ae,corp_email_mention__930244f071ae768139385340b0f0d7ae
@americanairlines.su,americanairlines.su,American Airlines email credential for @americanairlines.su,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Pipeline,American Airlines email credential for @americanairlines.su,,corp_email_mention,3c2f8d1b310620a4d006e5b0511563ce,corp_email_mention__3c2f8d1b310620a4d006e5b0511563ce
@americanairlines.sucks,americanairlines.sucks,American Airlines email credential for @americanairlines.sucks,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Legislator,American Airlines email credential for @americanairlines.sucks,,corp_email_mention,ee82492345457059a23ceb166e362d98,corp_email_mention__ee82492345457059a23ceb166e362d98
@americanairlines.travel,americanairlines.travel,American Airlines email credential for @americanairlines.travel,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Exec,American Airlines email credential for @americanairlines.travel,,corp_email_mention,03d0135fe76cd11e1f4ffc9403de00c1,corp_email_mention__03d0135fe76cd11e1f4ffc9403de00c1
@americanairlines.tw,americanairlines.tw,American Airlines email credential for @americanairlines.tw,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Organization,American Airlines email credential for @americanairlines.tw,,corp_email_mention,fbc9836dce4a003fe966f008a263b0b6,corp_email_mention__fbc9836dce4a003fe966f008a263b0b6
@americanairlines.uk,americanairlines.uk,American Airlines email credential for @americanairlines.uk,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Pipeline,American Airlines email credential for @americanairlines.uk,,corp_email_mention,f738b1634ef10747611efa5e2f8c3571,corp_email_mention__f738b1634ef10747611efa5e2f8c3571
@americanairlines.uy,americanairlines.uy,American Airlines email credential for @americanairlines.uy,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,FTO,American Airlines email credential for @americanairlines.uy,,corp_email_mention,9f5796fc22a002e4da740037ca8dd411,corp_email_mention__9f5796fc22a002e4da740037ca8dd411
@americanairlines.vg,americanairlines.vg,American Airlines email credential for @americanairlines.vg,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Pipeline,American Airlines email credential for @americanairlines.vg,,corp_email_mention,6cf78cce15c52018af1026be27d1687d,corp_email_mention__6cf78cce15c52018af1026be27d1687d
@americanairlines1.com,americanairlines1.com,American Airlines email credential for @americanairlines1.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Keyphrase,American Airlines email credential for @americanairlines1.com,,corp_email_mention,1a1de1f72612a21eb154423673b7d008,corp_email_mention__1a1de1f72612a21eb154423673b7d008
@americanairlinesaadvantageeverydayearn.com,americanairlinesaadvantageeverydayearn.com,American Airlines email credential for @americanairlinesaadvantageeverydayearn.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,ForeignMinistry,American Airlines email credential for @americanairlinesaadvantageeverydayearn.com,,corp_email_mention,ee20a407f02b2b5bd500e5a710150910,corp_email_mention__ee20a407f02b2b5bd500e5a710150910
@americanairlinesaadvantager.com,americanairlinesaadvantager.com,American Airlines email credential for @americanairlinesaadvantager.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Keyphrase,American Airlines email credential for @americanairlinesaadvantager.com,,corp_email_mention,beedfc6de7f478c173d77bafda6590c3,corp_email_mention__beedfc6de7f478c173d77bafda6590c3
@americanairlinesadmiralsclub.com,americanairlinesadmiralsclub.com,American Airlines email credential for @americanairlinesadmiralsclub.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Person,American Airlines email credential for @americanairlinesadmiralsclub.com,,corp_email_mention,591b0cfbf3972b523ce5b763b3f1dfeb,corp_email_mention__591b0cfbf3972b523ce5b763b3f1dfeb
@americanairlinesadvantage.com,americanairlinesadvantage.com,American Airlines email credential for @americanairlinesadvantage.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Diplomat,American Airlines email credential for @americanairlinesadvantage.com,,corp_email_mention,4a58dcc76ad9565c2238449df4320e1c,corp_email_mention__4a58dcc76ad9565c2238449df4320e1c
@americanairlinesadvantageeverydayearn.com,americanairlinesadvantageeverydayearn.com,American Airlines email credential for @americanairlinesadvantageeverydayearn.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,IndustryTerm,American Airlines email credential for @americanairlinesadvantageeverydayearn.com,,corp_email_mention,bc6ad2e42aa573371adfab80cd56763a,corp_email_mention__bc6ad2e42aa573371adfab80cd56763a
@americanairlinesapac.com,americanairlinesapac.com,American Airlines email credential for @americanairlinesapac.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Exec,American Airlines email credential for @americanairlinesapac.com,,corp_email_mention,3c7697d4f335ff51b03397f46ce865b4,corp_email_mention__3c7697d4f335ff51b03397f46ce865b4
@americanairlinesarena.co,americanairlinesarena.co,American Airlines email credential for @americanairlinesarena.co,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Organization,American Airlines email credential for @americanairlinesarena.co,,corp_email_mention,b60b597ace714cfbdb244a9f6fb3b473,corp_email_mention__b60b597ace714cfbdb244a9f6fb3b473
@americanairlinesbusinessclass.com,americanairlinesbusinessclass.com,American Airlines email credential for @americanairlinesbusinessclass.com,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Exec,American Airlines email credential for @americanairlinesbusinessclass.com,,corp_email_mention,1f269410940936bb185d8aad74d6b782,corp_email_mention__1f269410940936bb185d8aad74d6b782
@americanairlinescareers.net,americanairlinescareers.net,American Airlines email credential for @americanairlinescareers.net,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Pipeline,American Airlines email credential for @americanairlinescareers.net,,corp_email_mention,a8cce3718b70599fc8b85e2af01f1539,corp_email_mention__a8cce3718b70599fc8b85e2af01f1539
@americanairlinescargo.biz,americanairlinescargo.biz,American Airlines email credential for @americanairlinescargo.biz,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,Diplomat,American Airlines email credential for @americanairlinescargo.biz,,corp_email_mention,171a033435ac8eca6aff95b4569a963b,corp_email_mention__171a033435ac8eca6aff95b4569a963b
