german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,.3,.4,.5,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
mowenweg,"Mowenweg in Solingen, Germany",51.1544626,7.0886893,1,,,,,,,,,AAEntity,"Mowenweg in Solingen, Germany",,german_fires_solingen_locations,fcc4bd064b27b9431a13ec03c9336bfa,german_fires_solingen_locations__fcc4bd064b27b9431a13ec03c9336bfa
mozartstrasse,"Mozartstrasse in Solingen, Germany",51.1631578,7.0079999,1,,,,,,,,,ForeignMinistry,"Mozartstrasse in Solingen, Germany",,german_fires_solingen_locations,d8c53892f623657a448429f7a504b55a,german_fires_solingen_locations__d8c53892f623657a448429f7a504b55a
muhlendamm,"Muhlendamm in Solingen, Germany",51.1413159,7.1498756,1,,,,,,,,,Shipping,"Muhlendamm in Solingen, Germany",,german_fires_solingen_locations,7c98afdf8bed98f951d6462b6f20a86e,german_fires_solingen_locations__7c98afdf8bed98f951d6462b6f20a86e
muhlenplatz,"Muhlenplatz in Solingen, Germany",51.1737834,7.0846341,1,,,,,,,,,Keyphrase,"Muhlenplatz in Solingen, Germany",,german_fires_solingen_locations,09cc649253e17e8c0afae29fa75b3b17,german_fires_solingen_locations__09cc649253e17e8c0afae29fa75b3b17
muhlenstrasse,"Muhlenstrasse in Solingen, Germany",51.1571697,7.0074616,1,,,,,,,,,FTO,"Muhlenstrasse in Solingen, Germany",,german_fires_solingen_locations,232717e63d840f8d410fed6295449fcf,german_fires_solingen_locations__232717e63d840f8d410fed6295449fcf
muhlenteich,"Muhlenteich in Solingen, Germany",51.2083172,7.0676511,1,,,,,,,,,Organization,"Muhlenteich in Solingen, Germany",,german_fires_solingen_locations,5bec30e2ba2f92a8390b116a7e5ef3f5,german_fires_solingen_locations__5bec30e2ba2f92a8390b116a7e5ef3f5
mummenscheid,"Mummenscheid in Solingen, Germany",51.1805306,7.0476731,1,,,,,,,,,Exec,"Mummenscheid in Solingen, Germany",,german_fires_solingen_locations,3e66cc67c347605eacdef249034025f9,german_fires_solingen_locations__3e66cc67c347605eacdef249034025f9
mummstrasse,"Mummstrasse in Solingen, Germany",51.1745684,7.0840557,1,,,,,,,,,Legislator,"Mummstrasse in Solingen, Germany",,german_fires_solingen_locations,6fe377f064c121171ca2db9791453421,german_fires_solingen_locations__6fe377f064c121171ca2db9791453421
mungstener bruckenweg,"Mungstener Bruckenweg in Solingen, Germany",51.1567032,7.1336537,1,,,,,,,,,DiplomaticFacilities,"Mungstener Bruckenweg in Solingen, Germany",,german_fires_solingen_locations,e0cceee03d200386719d40f699b0ae78,german_fires_solingen_locations__e0cceee03d200386719d40f699b0ae78
mungstener strasse,"Mungstener Strasse in Solingen, Germany",51.1421179,7.1413045,1,,,,,,,,,Consulates,"Mungstener Strasse in Solingen, Germany",,german_fires_solingen_locations,9c5955e0049a24f4a502b9ce9f911040,german_fires_solingen_locations__9c5955e0049a24f4a502b9ce9f911040
muritzstrasse,"Muritzstrasse in Solingen, Germany",51.1573035,6.9978541,1,,,,,,,,,CompanyKeyword,"Muritzstrasse in Solingen, Germany",,german_fires_solingen_locations,9b7eed3af25ed478bae7cddb3de947a2,german_fires_solingen_locations__9b7eed3af25ed478bae7cddb3de947a2
nachtigallenweg,"Nachtigallenweg in Solingen, Germany",51.1502364,7.0838676,1,,,,,,,,,Person,"Nachtigallenweg in Solingen, Germany",,german_fires_solingen_locations,2a03d4a0d2b7dd6644bea4ce2a7eb3f7,german_fires_solingen_locations__2a03d4a0d2b7dd6644bea4ce2a7eb3f7
nacker weg,"Nacker Weg in Solingen, Germany",51.1625975,7.0486098,1,,,,,,,,,Person,"Nacker Weg in Solingen, Germany",,german_fires_solingen_locations,0c1a3ee6d8068ee5b36a1039081317bf,german_fires_solingen_locations__0c1a3ee6d8068ee5b36a1039081317bf
nahestrasse,"Nahestrasse in Solingen, Germany",51.1635539,6.9949072,1,,,,,,,,,News,"Nahestrasse in Solingen, Germany",,german_fires_solingen_locations,31cd7e6e3fe96bbe704538b8efb1efc7,german_fires_solingen_locations__31cd7e6e3fe96bbe704538b8efb1efc7
nansenstrasse,"Nansenstrasse in Solingen, Germany",51.1769729,7.0178312,1,,,,,,,,,Consulates,"Nansenstrasse in Solingen, Germany",,german_fires_solingen_locations,780c8cf795fdade41659905189514c4a,german_fires_solingen_locations__780c8cf795fdade41659905189514c4a
naturpark,"Naturpark in Solingen, Germany",51.1610328,6.9872201,1,,,,,,,,,CompanyKeyword,"Naturpark in Solingen, Germany",,german_fires_solingen_locations,f559407f2a28c5fbfd07fccff32827c4,german_fires_solingen_locations__f559407f2a28c5fbfd07fccff32827c4
neckarstrasse,"Neckarstrasse in Solingen, Germany",51.1684275,7.0757474,1,,,,,,,,,ForeignMinister,"Neckarstrasse in Solingen, Germany",,german_fires_solingen_locations,1981f96f52cafee0d52bc8769ab3a375,german_fires_solingen_locations__1981f96f52cafee0d52bc8769ab3a375
neptunstrasse,"Neptunstrasse in Solingen, Germany",51.1582107,7.010497,1,,,,,,,,,FTO,"Neptunstrasse in Solingen, Germany",,german_fires_solingen_locations,43a946e004873b64e3bba27e845915ae,german_fires_solingen_locations__43a946e004873b64e3bba27e845915ae
ness-ziona-strasse,"Ness-Ziona-Strasse in Solingen, Germany",51.1465959,7.0153917,1,,,,,,,,,FTO,"Ness-Ziona-Strasse in Solingen, Germany",,german_fires_solingen_locations,f221f31d87c7aac01d53151177c6ae92,german_fires_solingen_locations__f221f31d87c7aac01d53151177c6ae92
nettelbeckstrasse,"Nettelbeckstrasse in Solingen, Germany",51.1882933,7.0849965,1,,,,,,,,,FTO,"Nettelbeckstrasse in Solingen, Germany",,german_fires_solingen_locations,59b5a24e407826d6e22d707fd13ba8d6,german_fires_solingen_locations__59b5a24e407826d6e22d707fd13ba8d6
neu-lohdorf,"Neu-Lohdorf in Solingen, Germany",51.1494814,7.0209205,1,,,,,,,,,Exec,"Neu-Lohdorf in Solingen, Germany",,german_fires_solingen_locations,48367164ce8b4a4858198848b26b5592,german_fires_solingen_locations__48367164ce8b4a4858198848b26b5592
neuenhaus,"Neuenhaus in Solingen, Germany",51.2070617,7.0869746,1,,,,,,,,,Organization,"Neuenhaus in Solingen, Germany",,german_fires_solingen_locations,b73d84ce6c39c6c199e903134d587203,german_fires_solingen_locations__b73d84ce6c39c6c199e903134d587203
neuenhof,"Neuenhof in Solingen, Germany",51.1517604,7.0618506,1,,,,,,,,,Exec,"Neuenhof in Solingen, Germany",,german_fires_solingen_locations,668ad10aad11d72e0c171371d0aca356,german_fires_solingen_locations__668ad10aad11d72e0c171371d0aca356
neuenhofer strasse,"Neuenhofer Strasse in Solingen, Germany",51.1558489,7.0686261,1,,,,,,,,,Person,"Neuenhofer Strasse in Solingen, Germany",,german_fires_solingen_locations,33dec6547b3b876c3fb3ae7fb78546ed,german_fires_solingen_locations__33dec6547b3b876c3fb3ae7fb78546ed
neuenkamper feld,"Neuenkamper Feld in Solingen, Germany",51.149437,7.0500917,1,,,,,,,,,CompanyKeyword,"Neuenkamper Feld in Solingen, Germany",,german_fires_solingen_locations,c9bc53649064044820770ad7a93aabb0,german_fires_solingen_locations__c9bc53649064044820770ad7a93aabb0
neuenkamper strasse,"Neuenkamper Strasse in Solingen, Germany",51.1494484,7.0470703,1,,,,,,,,,IndustryTerm,"Neuenkamper Strasse in Solingen, Germany",,german_fires_solingen_locations,44972518277c436f3320cd4834f80b40,german_fires_solingen_locations__44972518277c436f3320cd4834f80b40
neuenufer,"Neuenufer in Solingen, Germany",51.1554932,7.0109727,1,,,,,,,,,Refinery,"Neuenufer in Solingen, Germany",,german_fires_solingen_locations,5d9bff0fc4a5d7aa8af7c93f0bdbf523,german_fires_solingen_locations__5d9bff0fc4a5d7aa8af7c93f0bdbf523
neustrasse,"Neustrasse in Solingen, Germany",51.1631287,7.0756319,1,,,,,,,,,LegislativeCommittee,"Neustrasse in Solingen, Germany",,german_fires_solingen_locations,0340c53716480b4bd5ceeeb9940d0753,german_fires_solingen_locations__0340c53716480b4bd5ceeeb9940d0753
neutor,"Neutor in Solingen, Germany",51.1726517,7.086021,1,,,,,,,,,Pipeline,"Neutor in Solingen, Germany",,german_fires_solingen_locations,75822db83f55bc10b6cd0f621cbe05bd,german_fires_solingen_locations__75822db83f55bc10b6cd0f621cbe05bd
nibelungenstrasse,"Nibelungenstrasse in Solingen, Germany",51.1924515,7.0789769,1,,,,,,,,,AAEntity,"Nibelungenstrasse in Solingen, Germany",,german_fires_solingen_locations,75ad20c7a923b00ee2234aa21f90497d,german_fires_solingen_locations__75ad20c7a923b00ee2234aa21f90497d
niederrheinstrasse,"Niederrheinstrasse in Solingen, Germany",51.1677511,7.0950619,1,,,,,,,,,Exec,"Niederrheinstrasse in Solingen, Germany",,german_fires_solingen_locations,8554c7ff7f55729eca9a418ddeb1a06d,german_fires_solingen_locations__8554c7ff7f55729eca9a418ddeb1a06d
niedersachsenstrasse,"Niedersachsenstrasse in Solingen, Germany",51.1647928,7.1002757,1,,,,,,,,,AAEntity,"Niedersachsenstrasse in Solingen, Germany",,german_fires_solingen_locations,01c19c044e9998289fc4c038f1a38f35,german_fires_solingen_locations__01c19c044e9998289fc4c038f1a38f35
niederstrasse,"Niederstrasse in Solingen, Germany",51.1666473,7.0081495,1,,,,,,,,,Person,"Niederstrasse in Solingen, Germany",,german_fires_solingen_locations,6eb226b6c14f0271c470f1b2b16b4038,german_fires_solingen_locations__6eb226b6c14f0271c470f1b2b16b4038
nietzschestrasse,"Nietzschestrasse in Solingen, Germany",51.1714365,7.0207741,1,,,,,,,,,Wells,"Nietzschestrasse in Solingen, Germany",,german_fires_solingen_locations,678f0409c43377ba009f20c5f8f95173,german_fires_solingen_locations__678f0409c43377ba009f20c5f8f95173
nippesstrasse,"Nippesstrasse in Solingen, Germany",51.1620693,7.0024645,1,,,,,,,,,Legislator,"Nippesstrasse in Solingen, Germany",,german_fires_solingen_locations,98d8955d827a6263aa61a6207d3063c0,german_fires_solingen_locations__98d8955d827a6263aa61a6207d3063c0
nohrenhauser strasse,"Nohrenhauser Strasse in Solingen, Germany",51.1491334,7.0328475,1,,,,,,,,,FTO,"Nohrenhauser Strasse in Solingen, Germany",,german_fires_solingen_locations,aa53b5dd19fd9552034da62acc094e32,german_fires_solingen_locations__aa53b5dd19fd9552034da62acc094e32
noldestrasse,"Noldestrasse in Solingen, Germany",51.186864,7.031018,1,,,,,,,,,Shipping,"Noldestrasse in Solingen, Germany",,german_fires_solingen_locations,48ebe262045518e4d4fa83381dcce060,german_fires_solingen_locations__48ebe262045518e4d4fa83381dcce060
norbertstrasse,"Norbertstrasse in Solingen, Germany",51.1699918,7.0480859,1,,,,,,,,,Shipping,"Norbertstrasse in Solingen, Germany",,german_fires_solingen_locations,1889ea0e65c2f916b25b2a2c638f7a9c,german_fires_solingen_locations__1889ea0e65c2f916b25b2a2c638f7a9c
nordstrasse,"Nordstrasse in Solingen, Germany",51.1876141,7.0390006,1,,,,,,,,,FTO,"Nordstrasse in Solingen, Germany",,german_fires_solingen_locations,d2818afd688b31dfc454f8f22788255d,german_fires_solingen_locations__d2818afd688b31dfc454f8f22788255d
normannenstrasse,"Normannenstrasse in Solingen, Germany",51.1897671,7.0722815,1,,,,,,,,,Pipeline,"Normannenstrasse in Solingen, Germany",,german_fires_solingen_locations,e30e9837f925cce233cc3095add9ead7,german_fires_solingen_locations__e30e9837f925cce233cc3095add9ead7
nummen,"Nummen in Solingen, Germany",51.1970086,7.0635836,1,,,,,,,,,News,"Nummen in Solingen, Germany",,german_fires_solingen_locations,c2cbf0fb4dc9486387dc649a5139a58c,german_fires_solingen_locations__c2cbf0fb4dc9486387dc649a5139a58c
nummener feld,"Nummener Feld in Solingen, Germany",51.193333,7.0685619,1,,,,,,,,,Pipeline,"Nummener Feld in Solingen, Germany",,german_fires_solingen_locations,9f3797296000de1cb5224646cfb0417d,german_fires_solingen_locations__9f3797296000de1cb5224646cfb0417d
nummener strasse,"Nummener Strasse in Solingen, Germany",51.1985964,7.0694722,1,,,,,,,,,Organization,"Nummener Strasse in Solingen, Germany",,german_fires_solingen_locations,5fd54bc06cbd60dbd0054d51b5322593,german_fires_solingen_locations__5fd54bc06cbd60dbd0054d51b5322593
nussbaumstrasse,"Nussbaumstrasse in Solingen, Germany",51.1434821,7.0056964,1,,,,,,,,,CompanyKeyword,"Nussbaumstrasse in Solingen, Germany",,german_fires_solingen_locations,e48839d4116ad01b5a2909487bcde539,german_fires_solingen_locations__e48839d4116ad01b5a2909487bcde539
oben zum holz,"Oben zum Holz in Solingen, Germany",51.2083638,7.0942565,1,,,,,,,,,Pipeline,"Oben zum Holz in Solingen, Germany",,german_fires_solingen_locations,239027714d233198451ef03914146acf,german_fires_solingen_locations__239027714d233198451ef03914146acf
obenflachsberg,"Obenflachsberg in Solingen, Germany",51.1980185,7.0759731,1,,,,,,,,,FTO,"Obenflachsberg in Solingen, Germany",,german_fires_solingen_locations,38c2da91ebdcdd3e402f60f5244403fa,german_fires_solingen_locations__38c2da91ebdcdd3e402f60f5244403fa
obengonrath,"Obengonrath in Solingen, Germany",51.173718,7.0619248,1,,,,,,,,,Person,"Obengonrath in Solingen, Germany",,german_fires_solingen_locations,99d58c5d251d596600a311f67a1e1352,german_fires_solingen_locations__99d58c5d251d596600a311f67a1e1352
obenhohscheid,"Obenhohscheid in Solingen, Germany",51.1484474,7.0511359,1,,,,,,,,,News,"Obenhohscheid in Solingen, Germany",,german_fires_solingen_locations,35401ee3c51cd7c1330efd76968b3015,german_fires_solingen_locations__35401ee3c51cd7c1330efd76968b3015
obenitterstrasse,"Obenitterstrasse in Solingen, Germany",51.1896771,7.0405547,1,,,,,,,,,News,"Obenitterstrasse in Solingen, Germany",,german_fires_solingen_locations,9acd4e6231a91f6011e3b87d0c6e7e61,german_fires_solingen_locations__9acd4e6231a91f6011e3b87d0c6e7e61
obenkatternberg,"Obenkatternberg in Solingen, Germany",51.1569027,7.0405922,1,,,,,,,,,Person,"Obenkatternberg in Solingen, Germany",,german_fires_solingen_locations,1f6046220a26b41953a4dd5d43662589,german_fires_solingen_locations__1f6046220a26b41953a4dd5d43662589
obenketzberg,"Obenketzberg in Solingen, Germany",51.1980247,7.0890814,1,,,,,,,,,DiplomaticFacilities,"Obenketzberg in Solingen, Germany",,german_fires_solingen_locations,54fe489cc5a9d39b8f010a745a93e7f1,german_fires_solingen_locations__54fe489cc5a9d39b8f010a745a93e7f1
obenmankhaus,"Obenmankhaus in Solingen, Germany",51.161286,7.0198836,1,,,,,,,,,Media,"Obenmankhaus in Solingen, Germany",,german_fires_solingen_locations,1f7698b0823057a48a2518e3d0787e06,german_fires_solingen_locations__1f7698b0823057a48a2518e3d0787e06
obenpilghausen,"Obenpilghausen in Solingen, Germany",51.162346,7.0708197,1,,,,,,,,,Media,"Obenpilghausen in Solingen, Germany",,german_fires_solingen_locations,0003e75c9b887f64944e1354ef9943ab,german_fires_solingen_locations__0003e75c9b887f64944e1354ef9943ab
obenruden,"Obenruden in Solingen, Germany",51.1274762,7.0704797,1,,,,,,,,,CompanyKeyword,"Obenruden in Solingen, Germany",,german_fires_solingen_locations,9de237b2bf6c013de86543b13e3dddb9,german_fires_solingen_locations__9de237b2bf6c013de86543b13e3dddb9
obenscheidt,"Obenscheidt in Solingen, Germany",51.1853846,7.0759897,1,,,,,,,,,DiplomaticFacilities,"Obenscheidt in Solingen, Germany",,german_fires_solingen_locations,a8849cd432daa0f82b9705bdc0a2c323,german_fires_solingen_locations__a8849cd432daa0f82b9705bdc0a2c323
ober der muhle,"Ober der Muhle in Solingen, Germany",51.1547482,7.0093022,1,,,,,,,,,Consulates,"Ober der Muhle in Solingen, Germany",,german_fires_solingen_locations,a812b7865cebf6e1134f632e799fc7e0,german_fires_solingen_locations__a812b7865cebf6e1134f632e799fc7e0
obere dammstrasse,"Obere Dammstrasse in Solingen, Germany",51.1809362,7.0780188,1,,,,,,,,,space,"Obere Dammstrasse in Solingen, Germany",,german_fires_solingen_locations,17d759537dfcb07c7d2b41b8a8e294d6,german_fires_solingen_locations__17d759537dfcb07c7d2b41b8a8e294d6
obere hildener strasse,"Obere Hildener Strasse in Solingen, Germany",51.1669071,7.0002068,1,,,,,,,,,ForeignMinister,"Obere Hildener Strasse in Solingen, Germany",,german_fires_solingen_locations,7ab230e675476a5600143f89d3d650a5,german_fires_solingen_locations__7ab230e675476a5600143f89d3d650a5
obere holzstrasse,"Obere Holzstrasse in Solingen, Germany",51.2076873,7.09324,1,,,,,,,,,Diplomat,"Obere Holzstrasse in Solingen, Germany",,german_fires_solingen_locations,eedff95d5f55be52060012ffd7faee12,german_fires_solingen_locations__eedff95d5f55be52060012ffd7faee12
oberhaaner strasse,"Oberhaaner Strasse in Solingen, Germany",51.2093036,7.0639157,1,,,,,,,,,Person,"Oberhaaner Strasse in Solingen, Germany",,german_fires_solingen_locations,9bef562a3cd65ba4b9b59d5fee73e04a,german_fires_solingen_locations__9bef562a3cd65ba4b9b59d5fee73e04a
oberstrasse,"Oberstrasse in Solingen, Germany",51.1645896,7.0683779,1,,,,,,,,,Shipping,"Oberstrasse in Solingen, Germany",,german_fires_solingen_locations,ca0acae0b36df3a53e49bfcc205614f7,german_fires_solingen_locations__ca0acae0b36df3a53e49bfcc205614f7
odentaler weg,"Odentaler Weg in Solingen, Germany",51.1433175,7.0865329,1,,,,,,,,,ForeignMinister,"Odentaler Weg in Solingen, Germany",,german_fires_solingen_locations,648037201c6ac52fb71fca0535d968be,german_fires_solingen_locations__648037201c6ac52fb71fca0535d968be
ohliger tor,"Ohliger Tor in Solingen, Germany",51.1713725,7.0837401,1,,,,,,,,,Person,"Ohliger Tor in Solingen, Germany",,german_fires_solingen_locations,1d21dce28e452d67b089288e1b84df55,german_fires_solingen_locations__1d21dce28e452d67b089288e1b84df55
ohligser feld,"Ohligser Feld in Solingen, Germany",51.1660725,6.9946442,1,,,,,,,,,News,"Ohligser Feld in Solingen, Germany",,german_fires_solingen_locations,ea7f50a7f8f2aaf019e8f7e6ca931e97,german_fires_solingen_locations__ea7f50a7f8f2aaf019e8f7e6ca931e97
ohligser markt,"Ohligser Markt in Solingen, Germany",51.1625835,6.9988875,1,,,,,,,,,DiplomaticFacilities,"Ohligser Markt in Solingen, Germany",,german_fires_solingen_locations,15859c8e77c08daf5212a854087cf200,german_fires_solingen_locations__15859c8e77c08daf5212a854087cf200
ohligser schutzenplatz,"Ohligser Schutzenplatz in Solingen, Germany",51.1585707,6.9940086,1,,,,,,,,,Person,"Ohligser Schutzenplatz in Solingen, Germany",,german_fires_solingen_locations,6a32cfcd3a2ffc87c96846316f6d8035,german_fires_solingen_locations__6a32cfcd3a2ffc87c96846316f6d8035
ohmweg,"Ohmweg in Solingen, Germany",51.1534333,7.1034171,1,,,,,,,,,Refinery,"Ohmweg in Solingen, Germany",,german_fires_solingen_locations,93d063879020a3b622e3be2110df218d,german_fires_solingen_locations__93d063879020a3b622e3be2110df218d
olgastrasse,"Olgastrasse in Solingen, Germany",51.1703859,7.0423814,1,,,,,,,,,Pipeline,"Olgastrasse in Solingen, Germany",,german_fires_solingen_locations,4342840c17de827a9a9734cb432a5d40,german_fires_solingen_locations__4342840c17de827a9a9734cb432a5d40
oligschlagerweg,"Oligschlagerweg in Solingen, Germany",51.1732705,7.0797204,1,,,,,,,,,Diplomat,"Oligschlagerweg in Solingen, Germany",,german_fires_solingen_locations,36cf31bccd232e1339c87294a40ddde6,german_fires_solingen_locations__36cf31bccd232e1339c87294a40ddde6
olof-palme-strasse,"Olof-Palme-Strasse in Solingen, Germany",51.160488,7.074074,1,,,,,,,,,Keyphrase,"Olof-Palme-Strasse in Solingen, Germany",,german_fires_solingen_locations,bbddd980e8381915bef3a5bfd4e46546,german_fires_solingen_locations__bbddd980e8381915bef3a5bfd4e46546
opferfelder strasse,"Opferfelder Strasse in Solingen, Germany",51.1834333,7.0426972,1,,,,,,,,,space,"Opferfelder Strasse in Solingen, Germany",,german_fires_solingen_locations,383b20b27fd9dfdf0bc306da04017b37,german_fires_solingen_locations__383b20b27fd9dfdf0bc306da04017b37
opladener strasse,"Opladener Strasse in Solingen, Germany",51.1292426,7.0067117,1,,,,,,,,,Keyphrase,"Opladener Strasse in Solingen, Germany",,german_fires_solingen_locations,aad8a56a8eda6c75b6cbb944c1fe9c24,german_fires_solingen_locations__aad8a56a8eda6c75b6cbb944c1fe9c24
orchideenweg,"Orchideenweg in Solingen, Germany",51.1387399,7.0656454,1,,,,,,,,,Media,"Orchideenweg in Solingen, Germany",,german_fires_solingen_locations,27cf91ef53cc94879186a935446e514f,german_fires_solingen_locations__27cf91ef53cc94879186a935446e514f
oskar-riess-strasse,"Oskar-Riess-Strasse in Solingen, Germany",51.1450155,7.0048024,1,,,,,,,,,Pipeline,"Oskar-Riess-Strasse in Solingen, Germany",,german_fires_solingen_locations,c79dc377ae8635f43b0921a6ac6a780a,german_fires_solingen_locations__c79dc377ae8635f43b0921a6ac6a780a
oststrasse,"Oststrasse in Solingen, Germany",51.173039,7.0886424,1,,,,,,,,,Wells,"Oststrasse in Solingen, Germany",,german_fires_solingen_locations,6e39c3299cc623b023197528f12c98ca,german_fires_solingen_locations__6e39c3299cc623b023197528f12c98ca
